video_id,channel_name,title,published_at,view_count,like_count,comment_count,duration,category_id
2hisXAC30UU,KanalZero,CZY LEGENDA JEST PRAWDZIWA?,2024-08-17T14:00:02Z,51945,973,53,PT59S,22
A1-jW2gQYGo,KanalZero,CZY POLSKĘ STAĆ NA IGRZYSKA OLIMPIJSKIE?,2024-08-17T13:55:20Z,81999,3156,609,PT33M18S,22
fckVw1PAPlA,KanalZero,"ZERO ŚCIEMY #21: GRIGORIJ RASPUTIN - UZDROWIENIA, PRZEPOWIEDNIE I OSZUSTWA",2024-08-17T10:53:12Z,100734,4345,259,PT30M2S,22
1YEsI8S2LCY,KanalZero,IDEA KANAŁU ZERO,2024-08-17T09:55:45Z,182630,5898,656,PT1M,22
rk1OyfG_rQE,KanalZero,KRZYSZTOF STANOWSKI: KANAŁ ZERO - PODSUMOWANIE TYGODNIA #2,2024-08-17T07:00:35Z,564431,23922,1808,PT24M16S,22
DA-PbaT1JxI,KanalZero,"PAULINA GAŁĄZKA, ŻYCIE NA PRADZE, FILMY CHRISTOPHERA NOLANA | ZERO KULTURY #17",2024-08-16T18:00:08Z,46834,1388,174,PT1H16M11S,22
HKg4pPPqIDo,KanalZero,LECH WAŁĘSA KORZYSTA Z WAKACJI,2024-08-16T17:00:15Z,49945,729,63,PT58S,22
66lEmKxB920,KanalZero,„PLAY OF BATTLE” JACKA BARTOSIAKA - NAJBARDZIEJ REALISTYCZNA GRA STRATEGICZNA W HISTORII?,2024-08-16T15:00:06Z,115140,4189,741,PT17M40S,22
0APbGhzroHY,KanalZero,POLSKA GOSPODARKA W UKRAINIE. W CO INWESTUJEMY I CO SPRZEDAJEMY W CZASIE WOJNY| GOSPODARCZE ZERO #29,2024-08-16T13:19:23Z,41051,1766,240,PT44M22S,17
iN6PjuneC-o,KanalZero,IGRZYSKA OLIMPIJSKIE W POLSCE?,2024-08-16T12:30:28Z,25628,559,192,PT46S,17
LWPpksCmQKs,KanalZero,JAK MOŻNA ZAROBIĆ MILION W PÓŁ ROKU?,2024-08-16T11:00:18Z,41462,552,67,PT59S,22
jpcKhEU05_E,KanalZero,"TOMASZ RACZEK I ANDRZEJ PĄGOWSKI. JAK ZROBIĆ PLAKAT, DLA KTÓREGO WARTO IŚĆ NA FILM",2024-08-16T09:00:44Z,17614,958,97,PT50M31S,22
LCIskcENodI,KanalZero,7:00 -  TEDE & WUWUNIO - POBUDKA!,2024-08-16T08:10:25Z,58869,1544,96,PT2H40M51S,22
NgpYDgyBWIQ,KanalZero,DLACZEGO CIĘŻKO GRAĆ PRZECIWKO REALOWI MADRYT,2024-08-16T07:00:20Z,30146,422,10,PT54S,17
fZsl0uyJotw,KanalZero,WIELKIE ŚWIĘTO WOJSKA W STOLICY. TŁUMY POLAKÓW PODZIWIAŁY ŻOŁNIERZY I SPRZĘT WOJSKOWY,2024-08-15T19:20:57Z,57584,3297,265,PT8M24S,22
FaD7nhSp6_I,KanalZero,KOWAL O REALU MADRYT W NADCHODZĄCYM SEZONIE,2024-08-15T18:00:14Z,34192,536,24,PT43S,17
oJmIo8ERbkc,KanalZero,JAROSŁAW WOLSKI: CZYM IRYTUJĄ POLITYCY PODCZAS DEFILADY I JAKI SPRZĘT POKAZAŁO POLSKIE WOJSKO,2024-08-15T16:47:58Z,145551,6944,823,PT22M51S,29
doAkKFeY-2k,KanalZero,ROSJA ZDENERWOWAŁA SIĘ,2024-08-15T15:00:41Z,59678,2137,94,PT55S,25
NTYg-ii-b00,KanalZero,OJCIEC YAMALA W SZPITALU,2024-08-15T14:00:20Z,26759,470,55,PT42S,29
2RIpMlwFtw4,KanalZero,DEMOKRACJA SIĘ WYCZERPAŁA? CZY KONFEDERACJA CHCE WPROWADZIĆ KRÓLA? | NIEPOPRAWNIK #26,2024-08-15T13:00:03Z,69736,2562,832,PT43M21S,25
GPY6tVlV0qk,KanalZero,INTERIA UMNIEJSZA WKŁAD KANAŁU ZERO W SPRAWĘ WOJCIECHA PYŁKI,2024-08-15T12:00:14Z,91458,2823,70,PT57S,29
3BztlQd1jHE,KanalZero,ROSJA PRZERZUCA ŻOŁNIERZY Z KRÓLEWCA DO KURSKA I STRASZY POLSKĄ,2024-08-15T11:00:03Z,256389,9998,869,PT11M5S,25
iC6nzkV__M8,KanalZero,KOWAL O WOJCIECHU SZCZĘSNYM W LEGII WARSZAWA,2024-08-15T10:00:44Z,125107,1318,31,PT51S,17
RLMvLdfJmV4,KanalZero,7:00 WARGA & TEDE - POBUDKA!,2024-08-15T09:30:20Z,61822,1675,102,PT2H41M25S,22
ASOpmS2IdYU,KanalZero,"JÓZEF HOFMANN - MUZYCZNY GENIUSZ, KTÓRY WYNALAZŁ WYCIERACZKI DO SZYB SAMOCHODU | NAUKOWE ZERO #28",2024-08-15T09:00:08Z,14897,1024,50,PT9M8S,29
u0t1PgdTI_4,KanalZero,ZA TO POLACY KOCHAJĄ REAL MADRYT,2024-08-15T07:41:14Z,31606,1214,158,PT13M28S,25
XK2F_PQXoSU,KanalZero,BRAK DOWODÓW NIKOMU NIE PRZESZKADZAŁ,2024-08-15T07:00:19Z,30778,636,21,PT41S,29
wkGKm_3nrvo,KanalZero,"KYLIAN MBAPPE JUŻ STRZELA DLA REALU. KRÓLEWSCY MAJĄ SUPERPUCHAR - KOWAL, RUDZKI, ORŁOWSKI, GUZIAK",2024-08-14T22:39:03Z,46619,1125,53,PT1H29M31S,17
VHI9AhlEtgA,KanalZero,CZY DECYZJA O WYBUCHU POWSTANIA BYŁA SŁUSZNA?,2024-08-14T19:00:14Z,16087,271,33,PT1M,25
0Vpc9vDOspA,KanalZero,"STANOWSKI O ""ZMIANACH"" W TVP",2024-08-14T17:06:53Z,71065,2933,147,PT59S,25
FK86vOdqH1s,KanalZero,"NIESŁUSZNIE SKAZANY NA 25 LAT. KOMPROMITACJA SĄDU, POLICJI I PROKURATURY. NASZE ŚLEDZTWO",2024-08-14T14:00:12Z,410094,19943,1688,PT1H21M5S,29
l1UKWd2OfWA,KanalZero,PIELĘGNIARKI I PIELĘGNIARZE - NIEDOCENIANI LUDZIE NA PIERWSZEJ LINII FRONTU | ZERO ZNIECZULENIA #23,2024-08-14T12:00:51Z,42731,2022,486,PT47M23S,25
wEwS_VxyNic,KanalZero,SKAZANY NA 25 LAT - BEZ DOWODÓW,2024-08-14T11:50:53Z,17192,511,35,PT55S,29
yRg9TvLHPhk,KanalZero,TRAGEDIA EMILKI A PRAWA OJCA. LIROY: „BEZDUSZNY SYSTEM ODSUWA OJCÓW OD DZIECI”,2024-08-14T10:31:05Z,234264,11973,2136,PT23M15S,29
XoWRc5W2dSQ,KanalZero,7:00 WARGA I WUWUNIO  - POBUDKA!,2024-08-14T08:12:31Z,56886,1419,96,PT2H35M,22
EVnlIt0cwrw,KanalZero,"STANOWSKI O TVP, PROPAGANDZIE, ZMIANACH I FUNKCJONARIUSZACH",2024-08-14T08:10:47Z,620132,36375,3180,PT16M1S,25
70gnIMYpEYo,KanalZero,ZYCHOWICZ OBIEKTYWNIE O POWSTANIU WARSZAWSKIM,2024-08-13T20:49:13Z,40012,1046,105,PT1M,25
lEIH5PAKJMg,KanalZero,"DEBATA: POWSTANIE WARSZAWSKIE - STANOWSKI, ZYCHOWICZ, PAWLINA, BĄCZYK, WÓJCIK",2024-08-13T20:21:58Z,473414,12359,1324,PT2H14M41S,25
yVu3jY_HH-w,KanalZero,DONALD TRUMP WRACA NA PLATFORMĘ X I ROZMAWIA Z ELONEM MUSKIEM. CZY POMOŻE MU TO W SONDAŻACH?,2024-08-13T17:14:51Z,227827,10112,783,PT11M43S,22
Q-RghZ6qsIM,KanalZero,PAWEŁ RUBCOW I MAGDALENA CHODOWNIK - MIŁOŚĆ I ZARZUTY O POMOC SZPIEGOWI. GDZIE BYŁY POLSKIE SŁUŻBY?,2024-08-13T15:36:36Z,114753,6254,605,PT10M50S,22
mLowl5YleYY,KanalZero,JAK KANAŁ KRYMINALNY ZBIERA INFORMACJE?,2024-08-13T15:00:44Z,26433,863,42,PT57S,22
2pVjjFpfbyA,KanalZero,"JEŃCY Z KURSKA - DLACZEGO TO SUKCES UKRAINY, KTÓRY MA TAK DUŻE ZNACZENIE W KONFLIKCIE Z ROSJĄ?",2024-08-13T13:02:03Z,160524,7208,559,PT12M24S,22
tn8GBIHuo7M,KanalZero,JAKUB DYMEK: POLSKI SYSTEM EMERYTALNY NIE UPADNIE. EMERYTURY SĄ BEZPIECZNE | LEWE SKRZYDŁO,2024-08-13T11:28:19Z,76706,3710,1951,PT24M17S,22
xCJcVYNnol4,KanalZero,PAWEŁ ZAGUMNY OCENIA MECZ FRANCJA - POLSKA,2024-08-13T11:00:54Z,14973,256,8,PT31S,22
BnTcUYqX41g,KanalZero,SZROTÓWEK I KASZTANOWIEC - INWAZJA MOTYLI NA EUROPĘ | GATUNEK ZERO #28,2024-08-13T09:00:08Z,27815,2663,180,PT15M16S,22
62dbfbJ0MTA,KanalZero,"7:00 NAJLEPSZE NAJGORSZE FILMY, DLACZEGO KOCHAMY TRUE CRIME I ZAGUMNY O SIATKÓWCE I KRZAN & TEDE",2024-08-13T08:25:49Z,68964,1792,84,PT2H48M25S,22
gu3NC39ZsMU,KanalZero,GROUND ZERO #29: WOJNA 1920 W POLSKIEJ KULTURZE STRATEGICZNEJ. GOŚĆ - PROF. GRZEGORZ NOWIK,2024-08-12T21:25:34Z,172896,3308,167,PT2H34M31S,25
ReK_axlZzR0,KanalZero,BOXDEL KOLEJNĄ OFIARĄ SPOOFINGU,2024-08-12T19:00:15Z,351973,9640,180,PT31S,22
B76fLHyDPtw,KanalZero,ŚLUB Z 9-LATKĄ JUŻ WKRÓTCE W IRAKU BĘDZIE LEGALNY?,2024-08-12T16:15:00Z,48872,1282,110,PT56S,22
NxgmaYNvrh8,KanalZero,STANOWSKI O BOXDELU I SAMOLOCIE: KILKA BOMB Z MOJEGO NUMERU,2024-08-12T14:52:53Z,799916,29977,1472,PT12M33S,22
ZdDBffAVLME,KanalZero,"JAK WYGLĄDAJĄ SIŁY ZBROJNE RP? DUŻO ŻOŁNIERZY, MAŁO PIENIĘDZY | MILITARNE ZERO #27",2024-08-12T13:11:50Z,307119,9567,947,PT28M24S,22
HlHt0VaQOSc,KanalZero,KEBAB CHAJZERA POSIADA NIEZWYKŁE WŁAŚCIWOŚCI,2024-08-12T12:54:07Z,36269,682,65,PT59S,22
Xe53-KklJj4,KanalZero,WUWUNIO NIE DAJE JUŻ RADY,2024-08-12T10:07:54Z,21957,351,6,PT47S,22
4zMLSBjtkRo,KanalZero,7:00 - IZA KRZAN I MONIKA GOŹDZIALSKA - POBUDKA!,2024-08-12T08:19:02Z,53413,1105,95,PT2H41M55S,22
V9O2XG5mOAU,KanalZero,"KANAŁ ZERO Z WIZYTĄ W DOMU AMBASADORA USA, MARK BRZEZINSKI O RODZINIE I AMERYKAŃSKIEJ PRZYJAŹNI",2024-08-12T08:00:14Z,47853,2331,575,PT34M27S,25
RNVlqw_2puw,KanalZero,DLA KOGO PRACUJĄ DZIENNIKARZE?,2024-08-11T17:30:02Z,26821,654,22,PT59S,24
Ao3_EbRKwJs,KanalZero,POZNALIŚMY NAJWIĘKSZE SPORTOWE ZERO. IGRZYSKA OLIMPIJSKIE PROWADZĄCYCH,2024-08-11T16:00:15Z,221579,6289,614,PT27M34S,22
iJhXobn7wsU,KanalZero,DZIENNIKARZE MOGĄ PISAĆ CO CHCĄ - BEZ KONSEKWENCJI,2024-08-11T14:00:37Z,10730,240,15,PT53S,24
TXl9Zw1ukpc,KanalZero,"CELE UKRAINY W OBWODZIE KURSKIM, ODWOŁANIE KONCERTÓW TAYLOR SWIFT | ŚWIAT OD ZERA #18",2024-08-11T13:00:34Z,177224,8045,639,PT39M56S,24
PABZCMsmcME,KanalZero,MICHAŁ WIŚNIEWSKI VS GOOGLE,2024-08-11T12:00:20Z,49486,610,63,PT57S,22
UkJnuamQOKU,KanalZero,"PSYCHOTERAPIA - SZUKANIE SPECJALISTY, PRZYGOTOWANIE DO PIERWSZEJ SESJI.",2024-08-11T11:00:26Z,31199,1593,210,PT16M20S,24
py2cTyYDPNQ,KanalZero,"TRZECIE ŚNIADANIE #28 - MELLER, BURZYŃSKA, KĘDRYNA, WRÓBEL, DR HAB. WASILEWSKI",2024-08-11T08:00:07Z,61651,1762,417,PT1H33M5S,22
l43bwtRw2nY,KanalZero,WINI ZASKOCZYŁ WSZYSTKICH - CO TU SIĘ WYDARZYŁO?,2024-08-11T07:00:33Z,370999,5882,291,PT1M,24
lpXD7530djY,KanalZero,JULIA SZEREMETA PRZEGRYWA Z MISTRZYNIĄ ŚWIATA,2024-08-10T20:53:10Z,206670,3398,1216,PT36S,17
tEWyp4HNH9I,KanalZero,"ZERO PRESJI #22: RUCIŃSKI, SIKORA, MALIKOWSKA, WINI",2024-08-10T18:00:26Z,189831,4197,779,PT1H17M31S,24
SUlJkbDHcnQ,KanalZero,BARTEK KUREK ODCHODZI Z REPREZENTACJI,2024-08-10T17:29:58Z,33683,535,25,PT56S,17
sK0S6_-rJ7A,KanalZero,FRANCJA ZDOMINOWAŁA POLSKĘ. LIVE PO FINALE FRANCJA VS POLSKA 3:0,2024-08-10T14:09:45Z,40737,937,106,PT1H22M16S,17
zM--auvkQzQ,KanalZero,SIATKARZE ZDOBYWAJĄ SREBRNY MEDAL,2024-08-10T14:00:58Z,13229,492,59,PT30S,22
jrnVfxzCDts,KanalZero,PRZEŻYŁ BO SIĘ SPÓŹNIŁ - KATASTROFA SAMOLOTU W BRAZYLII,2024-08-10T13:08:02Z,111642,2697,121,PT58S,22
YOLQ8Y4IVU4,KanalZero,POLAK LECI W KOSMOS,2024-08-10T10:00:28Z,23414,675,25,PT57S,22
9KminjdpvJQ,KanalZero,POLAK POLECI W KOSMOS. NASA PISZE KOLEJNY ROZDZIAŁ SWOJEJ HISTORII,2024-08-10T09:00:07Z,44040,2690,225,PT12M21S,22
2Q8k6z5Vbqg,KanalZero,KRZYSZTOF STANOWSKI: KANAŁ ZERO - PODSUMOWANIE TYGODNIA #1,2024-08-10T07:00:53Z,769462,48063,3303,PT21M48S,22
YKMl9uQRyDY,KanalZero,"JAKUB DYMEK O CHAOSIE W WIELKIEJ BRYTANII. ULICZNE ZAMIESZKI, DEZINFORMACJA I DYSFUNKCJA POLITYKI",2024-08-09T18:18:30Z,331483,13301,3931,PT21M34S,25
C43h4LVnOyg,KanalZero,CO SIĘ DZIEJE W OBWODZIE KURSKIM? JAK UKRAIŃCY ZASKOCZYLI ROSJĘ,2024-08-09T16:32:29Z,255179,11283,1175,PT13M56S,25
yY1cVj9IMm4,KanalZero,NA GAŁĘZI WYBIERA ULUBIONEGO REŻYSERA,2024-08-09T16:01:03Z,49929,1038,50,PT38S,1
Q_XqplfREGo,KanalZero,JAK TRADYCYJNE ŻARÓWKI WPŁYWAJĄ NA EMISJĘ CO2? - EKONOMIA W PRAKTYCE | GOSPODARCZE ZERO #28,2024-08-09T13:00:33Z,38238,1904,212,PT28M33S,22
NyLaxfM3hwg,KanalZero,JAK ZACHĘCIĆ MŁODZIEŻ DO SPORTU,2024-08-09T11:00:26Z,16528,432,23,PT49S,17
sZFelrMMgBU,KanalZero,7:00 - KANGUR UCIEKŁ Z CZESKIEGO WIĘZIENIA | TEDE & WUWUNIO,2024-08-09T10:41:02Z,74126,1703,85,PT2H40M10S,22
_MVHVsO5KAw,KanalZero,TOMASZ RACZEK I MARCIN ŁUKAŃSKI - NA CZYM POLEGA SUKCES KANAŁU „NA GAŁĘZI” | ZERO EKRANOWE #25,2024-08-09T09:00:35Z,54354,3058,251,PT44M,22
R7QeXbVLJNk,KanalZero,SONDAŻ POLITYCZNY ZAMAWIANY PRZEZ POLITYKÓW JEST STRONNICZY,2024-08-09T08:30:08Z,14730,408,11,PT56S,25
WCn4HpzpgF0,KanalZero,KTO POMOŻE KAMALI HARRIS PO WYGRANYCH WYBORACH?,2024-08-08T18:34:03Z,25996,473,71,PT44S,25
wEZSE4HZqck,KanalZero,"STANOWSKI, WARDĘGA, QUEBO, FRIZ - NAJLEPSZE WKRĘTKI OSTATNICH LAT",2024-08-08T16:00:53Z,316534,10349,545,PT14M10S,22
ikTeA3q-pL4,KanalZero,"MEDYCYNA SĄDOWA, SEKRETY CIAŁA CZŁOWIEKA, KTÓRE KRYJĄ SEKCJE ZWŁOK | NIEPOPRAWNIK #25",2024-08-08T13:00:51Z,59240,2280,239,PT56M32S,25
KIgoZ4cJuaQ,KanalZero,GOŹDZIALSKA O PROBLEMACH W  WARSZAWSKIEJ RESTAURACJI,2024-08-08T11:00:18Z,195136,1866,588,PT1M,22
vmPD_tT1BZ4,KanalZero,"ZOFIA KIELAN-JAWOROWSKA - KOBIETA, KTÓRA ODKRYŁA TAJEMNICE WYMARŁYCH ZWIERZĄT | NAUKOWE ZERO #27",2024-08-08T10:01:08Z,19404,1332,52,PT11M29S,22
Y1YuzLcUihE,KanalZero,TIM WALZ KANDYDATEM NA WICEPREZYDENTA. KIM JEST WYBRANIEC KAMALI HARRIS?,2024-08-08T08:00:21Z,73698,3351,409,PT17M7S,25
ExaNNdXTJQU,KanalZero,7:00 WUWUNIO I MONIKA GOŹDZIALSKA - POBUDKA!,2024-08-08T07:44:42Z,49999,1049,243,PT2H35M26S,22
JviZmH9ZY4I,KanalZero,POLSCY SIATKARZE W FINALE IGRZYSK OLIMPIJSKICH,2024-08-07T19:00:11Z,60497,2133,103,PT45S,22
A6VqX4gm_gY,KanalZero,"STANOWSKI ROZMAWIA Z PŁK STANISŁAWEM ARONSONEM. ""ŻYJĘ, BO NIGDY NIE POMYŚLAŁEM, ŻE TO KONIEC""",2024-08-07T18:38:34Z,96812,6308,467,PT23M52S,22
IPXFnBCNT5I,KanalZero,CO SIĘ DZIEJE GDY WYGRYWASZ MEDAL NA IGRZYSKACH,2024-08-07T17:00:12Z,53396,794,54,PT1M,22
FtX0nMan3yc,KanalZero,ZERO ŚCIEMY #20: DLACZEGO STONOGA TAK ŁATWO POŁKNĄŁ HACZYK? EFEKT POTWIERDZENIA i DYSONANS POZNAWCZY,2024-08-07T15:25:19Z,593486,21977,2154,PT30M8S,22
6r5Dd1s4gKU,KanalZero,ZDEWASTOWANY POMNIK RZEZI WOLI,2024-08-07T13:00:09Z,84806,6354,457,PT59S,22
Fr7pc-YfdaY,KanalZero,"ZŁOTY MEDAL DLA ALEKSANDRY MIROSŁAW, BRĄZOWY MEDAL DLA ALEKSANDRY KAŁUCKIEJ",2024-08-07T12:41:31Z,57544,2274,58,PT56S,22
hDPACnU1uyM,KanalZero,"SZCZEPAN TWARDOCH: POWSTANIE WARSZAWSKIE, WOŁYŃ I ZAWŁASZCZANIE PAMIĘCI HISTORYCZNEJ",2024-08-07T12:36:01Z,45443,1899,780,PT22M56S,22
Y-iNDaqgDdA,KanalZero,"@pozytywnykurier WSPOMINA JAK DOSTARCZAŁ ""TAJNĄ"" PRZESYŁKĘ",2024-08-07T11:04:06Z,49688,568,32,PT55S,22
jxxoJM-PYaM,KanalZero,"CHOROBY WZROKU, LASEROWA KOREKCJA, SOCZEWKI I GROŹNE TATUAŻE GAŁKI OCZNEJ | ZERO ZNIECZULENIA #22",2024-08-07T09:00:42Z,48408,2106,218,PT47M45S,22
-Enx6AvI6Z4,KanalZero,7:00 IZA KRZAN I GAPEK - POBUDKA!,2024-08-07T07:57:24Z,75780,1917,69,PT2H46M21S,22
9Fn3BBbwpSg,KanalZero,"CO POWINNI ZROBIĆ DZIENNIKARZE, KTÓRZY NIE SPRAWDZAJĄ INFORMACJI",2024-08-07T07:00:03Z,85680,5202,205,PT42S,22
bAP-GhgWl_g,KanalZero,POLSCY SĘDZIOWIE ZAWIESZENI PRZEZ ZNAK DROGOWY,2024-08-06T18:15:03Z,43604,874,89,PT41S,25
C4ZfhizCTPs,KanalZero,KIM JEST KANDYDAT DEMOKRATÓW NA WICEPREZYDENTA?,2024-08-06T17:15:00Z,22436,636,31,PT56S,25
1RrAyPibm_0,KanalZero,"KIM JEST ANDRZEJ POCZOBUT, O KTÓREGO UWOLNIENIE Z WIĘZIENIA NA BIAŁORUSI STARA SIĘ POLSKA",2024-08-06T16:00:01Z,71586,4456,306,PT13M52S,25
_4WEuOsw7tI,KanalZero,JAK NIE WERYFIKOWAĆ INFORMACJI,2024-08-06T15:51:11Z,215409,9026,314,PT56S,22
vQQkjcYTpA4,KanalZero,CO ODRÓŻNIA DZIENNIKARZA OD KRETYNA?,2024-08-06T13:09:49Z,704809,30803,961,PT55S,22
EntFvKRVd-I,KanalZero,"STANOWSKI OŚMIESZYŁ STONOGĘ, DZIENNIKARZY I POLITYKÓW. KULISY.",2024-08-06T11:02:12Z,3664748,210302,22064,PT29M5S,22
s18UZZ68q6o,KanalZero,"DESZCZ I GEOSMINA, CZYLI CO ŁĄCZY LUDZI Z WĘGORZAMI I DLACZEGO BADA TO ARMIA | GATUNEK ZERO #27",2024-08-06T10:10:49Z,46692,3266,193,PT19M1S,22
L_gsB_3Etj4,KanalZero,"RZEŹ WOLI - ZBRODNIA, KTÓRA NIE ZOSTAŁA ROZLICZONA I BÓL, KTÓRY NIE PRZEMIJA",2024-08-06T07:51:59Z,77422,4761,468,PT12M14S,22
e6kDecK-dpI,KanalZero,7:00 - NIE RUSZAMY PAŃ Z ŻABKI | KRZAN & WARGA,2024-08-06T07:50:13Z,77360,1658,115,PT2H35M55S,22
YKTTTzRiHs4,KanalZero,OŚWIADCZENIE STANOWSKIEGO W SPRAWIE NAGRANIA Z REDAKCJI,2024-08-06T06:17:32Z,791089,37373,2075,PT47S,22
yQKC5_BtyJY,KanalZero,GROUND ZERO #28: PRZYWÓDZTWO STRATEGICZNE - CZĘŚĆ 1.,2024-08-05T20:42:03Z,68518,2588,225,PT2H10M35S,25
F_UYKsS41VQ,KanalZero,"MARCIN MOŻDŻONEK: „GRBIĆ MA PLAN, A KUREK BYŁ WIELKI. MAMY DRUŻYNĘ NA MEDAL”",2024-08-05T17:50:37Z,47468,2218,423,PT16M32S,22
eGJl3fST0Lc,KanalZero,"""CIĘŻKO JEST ODDAĆ WŁADZĘ"" - PROFESOR KRUSZEWSKI",2024-08-05T17:00:25Z,40026,1263,83,PT56S,22
Ly5JdSlkDmw,KanalZero,"CZOŁGI, KTÓRE WZBUDZIŁY PRZERAŻENIE ZACHODU | MILITARNE ZERO #26",2024-08-05T13:50:58Z,162763,5463,402,PT25M36S,22
uCKsFmOFZ1U,KanalZero,"""NIEMCY TRAKTOWALI NAS JAK PODLUDZI"" - PROFESOR KRUSZEWSKI",2024-08-05T12:00:55Z,53871,1927,84,PT50S,22
Og8Z7zBKKFg,KanalZero,"ZERO ŚCIEMY #19: POKAZUJEMY, JAK DZIAŁA HIPNOZA",2024-08-05T09:00:17Z,228076,5188,755,PT1H21M33S,22
VQuMI2XR6V4,KanalZero,7:00 TEDE PIERWSZY RAZ W ŻYCIU KOSZTUJE OSTRYG | WARGA & TEDE,2024-08-05T08:17:40Z,56004,1327,72,PT2H40M6S,22
e9OAB1Mhrsc,KanalZero,PRZYSZŁOŚĆ JEST WAŻNIEJSZA OD PRZESZŁOŚCI,2024-08-05T07:00:20Z,60686,2118,268,PT56S,22
SzsdNDEJews,KanalZero,"GODZINA ZERO #44: KRZYSZTOF STANOWSKI I PROF. ZBIGNIEW KRUSZEWSKI, POWSTANIEC WARSZAWSKI",2024-08-04T23:23:15Z,180819,8168,848,PT1H43M50S,22
XZvi97bs_7w,KanalZero,CO MOŻNA ZROBIĆ Z GRANICĄ POLSKO BIAŁORUSKĄ,2024-08-04T19:51:32Z,33459,715,95,PT56S,25
yNTYDVMMNQ4,KanalZero,CO ZAWODZI W KOALICJI TUSKA - JAKUB DYMEK,2024-08-04T17:00:41Z,23136,904,80,PT58S,25
t9rRXKKfH4k,KanalZero,"IMANE KHELIF. DLA ŚWIATA TO FACET W KOBIECYM BOKSIE, W ALGIERII - BOHATERKA",2024-08-04T15:00:58Z,278659,6125,2219,PT12M26S,22
qJOII7Rfgqk,KanalZero,PRAWICA BRONI SZPIEGA - WERSJA ALTERNATYWNA,2024-08-04T14:27:37Z,44538,2074,84,PT58S,25
lkujVK1830E,KanalZero,"LIBAN ATAKUJE IZRAEL, PO WYMIANIE WIĘŹNIÓW, ZAMIESZKI PO ATAKU NOŻOWNIKA NA DZIECI | ŚWIAT OD ZERA",2024-08-04T13:00:43Z,222739,9201,802,PT38M45S,22
-bJ9sYgRIg8,KanalZero,SKĄD MOŁDAWIA MA PIENIĄDZE?,2024-08-04T12:42:46Z,19218,446,12,PT1M,25
G6VR4mENonU,KanalZero,"LENIN, WINA TUSKA I EUROPA. CZYLI OPOWIEŚĆ O MOŁDAWII",2024-08-04T11:00:21Z,158071,6935,583,PT23M22S,25
cXvaC3oVuPk,KanalZero,"TRZECIE ŚNIADANIE #27 - MELLER, ŚWIETLIK, MARKOWSKI, BRYC, DYMEK",2024-08-04T08:00:07Z,66696,1746,582,PT2H14M23S,22
7us7j69DFPM,KanalZero,ZERO PRESJI LIVE #21 - KACPER RUCIŃSKI I CZAREK SIKORA ODPOWIADAJĄ NA WASZE PYTANIA,2024-08-03T20:47:38Z,149066,3127,255,PT2H4M30S,24
dx8AaIW9W9A,KanalZero,CORAZ DZIWNIEJSZE TE WSTĘPY DO PROGRAMÓW,2024-08-03T17:00:32Z,55988,406,21,PT29S,24
5bpZFbkeiyk,KanalZero,REFORMA TELEWIZJI BIEŁSAT - JAK POLSKA TRACI WAŻNE NARZĘDZIE POLITYCZNE,2024-08-03T13:00:05Z,114005,8004,913,PT16M27S,25
rT8KKyD8XYM,KanalZero,WSZYSTKIE PRZYPADKI SZALONEGO REPORTERA,2024-08-03T12:30:40Z,54089,1658,56,PT57S,22
ph5DWzdDlRs,KanalZero,POLSCY DZIENNIKARZE BRONILI ROSYJSKIEGO SZPIEGA,2024-08-03T09:30:14Z,643792,22170,477,PT1M,25
utIU8pxssV4,KanalZero,ROBERT MAZUREK NADAJE Z URLOPU: „WSZYSCY JESTEŚMY IDIOTAMI”,2024-08-03T09:00:59Z,427991,26103,2518,PT19M21S,25
lLhdB0Gl9VA,KanalZero,"MAREK FURJAN: „IGA ŚWIĄTEK NIE ZDOBYŁA ZŁOTA, BO PRZEGRAŁA Z PRESJĄ”",2024-08-03T07:00:32Z,55389,2189,623,PT21M49S,17
d1Ejun6ARas,KanalZero,MICHAŁ WIŚNIEWSKI I PRZEREKLAMOWANE GRY | ZERO KULTURY #16,2024-08-02T18:00:22Z,53177,1375,260,PT1H21M37S,24
e0S8OUYP9QI,KanalZero,POLSKA OLIMPIJKA SPAŁA NA KORYTARZU,2024-08-02T17:45:02Z,78568,2697,110,PT41S,17
D0KFevThtFM,KanalZero,"SZPIEG PUTINA W POLSCE, KOMPROMITACJA POLSKICH MEDIÓW",2024-08-02T16:49:55Z,551028,30923,2441,PT18M18S,25
6uSePaPQr6Y,KanalZero,OSTATNIE POKOLENIE BLOKUJE KONCERT TAYLOR SWIFT,2024-08-02T12:27:06Z,168765,3974,309,PT48S,29
DOwN2qYe-IE,KanalZero,CZY SYSTEM EMERYTALNY UPADNIE PRZEZ SPADAJĄCĄ DZIETNOŚĆ? | GOSPODARCZE ZERO #27,2024-08-02T12:00:21Z,63484,2894,1210,PT28M40S,22
Ll3i_hYDppE,KanalZero,"ROBERT DOWNEY JR WRACA DO MARVELA, BĘDZIE NOWA “LALKA”, LARA GESSLER - PRAWDA KUCHNI | ZEROEKRANOWE",2024-08-02T10:47:34Z,26225,1069,98,PT48M59S,1
4G09bMGT9EA,KanalZero,JAKIE PIWA SĄ TERAZ POPULARNE,2024-08-02T10:30:02Z,79092,913,129,PT59S,17
